Name	CONTROLE_1_L007	CONTROLE_1_L008	SAL_24_1_L007	SAL_24_1_L008	SAL_48_1_L007	SAL_48_1_L008	SAL_48_2_L007	SAL_48_2_L008	SAL_48_3_L007	SAL_48_3_L008
CHLRE_12g544300v5	0	0	0	0	0	0	0	0	0	0
CHLRE_12g544300v5	0	0	0	0	0	0	0	0	0	0
CHLRE_12g544250v5	5.39077	5.62947	6.30966	5.74622	4.15845	4.38413	8.21885	9.35614	3.08992	4.69781
CHLRE_12g544200v5	3.32424	6.67114	7.28253	7.51394	7.60895	7.89172	10.058	11.0608	5.68281	7.08173
CHLRE_12g544150v5	13.0486	12.6179	64.9386	61.7151	61.4112	59.9539	71.7969	77.7172	65.6969	68.8324
CHLRE_12g544114v5	0.216341	0.212519	3.80747	2.69652	0	0	1.32495	0.716733	0	0
CHLRE_12g544113v5	0.984168	1.26475	0	0	0.910686	1.00905	1.13333	1.4386	0	0
CHLRE_12g544111v5	0	0	1.78496	1.87658	0	0	0	0	0	0
CHLRE_12g544100v5	31.115	34.4333	21.8318	23.7228	7.93615	9.6405	16.2165	16.4287	12.3408	10.8198
CHLRE_12g543950v5	0	0	0	0	0.062159	0	0	0	0	0
CHLRE_12g543950v5	0	0	0	0	0	0	0	0	0	0
CHLRE_12g543900v5	4.08356	4.0123	34.3434	33.0065	54.4796	55.5378	47.7817	47.6632	54.4087	57.9884
CHLRE_12g543850v5	1.71304	1.85354	1.05507	1.29275	0.954051	1.04191	1.34208	1.37965	2.52684	3.09286
CHLRE_12g543650v5	47.2776	46.1703	27.0635	27.8733	29.8893	29.9045	31.626	33.8063	23.5446	30.0743
CHLRE_12g543500v5	37.4322	35.1046	5.53786	4.04029	6.96877	7.16046	6.42542	6.65922	12.1269	13.9499
CHLRE_12g543477v5	1.02433	0.861459	0	0	0.658737	0.859665	0.367545	0.488882	0	0
CHLRE_12g543450v5	79.1729	76.9831	201.472	202.237	118.751	119.814	191.438	193.41	140.008	138.38
CHLRE_12g543350v5	0	0.520603	0	0	26.3379	0	0	0	0	0
CHLRE_12g543303v5	0	2.21129	13.2684	10.7423	12.9363	11.1043	15.1918	17.3265	15.9344	16.7521
CHLRE_12g543303v5	8.75572	7.05074	7.63435	6.39028	0.068006	0.453706	4.6157	4.88179	8.90006	7.86131
CHLRE_12g543302v5	0.143926	0.714622	0	0	0.150861	1.03068	1.05208	0.519372	0	0
CHLRE_12g543301v5	1.41339	1.6434	1.89495	2.48179	2.04836	1.60779	3.3874	3.09205	1.95357	1.68206
CHLRE_12g543100v5	8.61777	8.46392	17.1917	17.3919	2.42601	1.6139	14.1807	12.5197	14.2694	13.9232
CHLRE_12g543050v5	24.1311	22.8739	36.9554	36.5323	38.0156	38.6012	34.127	35.7512	24.3813	26.2505
CHLRE_12g542950v5	15.0825	16.7769	24.5263	26.668	17.7946	18.3323	32.7953	31.2569	21.8828	25.0433
CHLRE_12g542850v5	19.0186	16.5044	31.1744	32.8649	22.9059	23.2879	35.6648	36.4688	26.6022	28.3167
CHLRE_12g542800v5	7.98103	8.4082	14.3396	13.7029	8.24849	9.4918	12.1051	13.5395	13.6061	15.6184
CHLRE_12g542750v5	10.8311	11.316	8.63192	9.19169	4.40868	5.15809	5.84785	5.2811	5.15901	3.76981
CHLRE_12g542650v5	0	0	0	0	0	0	0	0	0	0
CHLRE_12g542600v5	10.6708	13.3343	12.2213	12.5778	11.3055	10.1857	11.0935	9.50762	10.9087	14.2105
CHLRE_12g542569v5	2.048	2.74758	2.33432	1.88392	0.374287	0.229884	1.98292	2.08245	0	0.064191
CHLRE_12g542550v5	2.46187	2.36411	3.56342	4.66965	3.65105	4.22131	6.51205	6.49657	0.099867	0.298689
CHLRE_12g542500v5	55.5299	55.6687	38.8037	34.8158	24.0634	25.2091	19.483	18.8449	14.5583	16.7093
CHLRE_12g542450v5	2.25867	1.52269	4.81931	5.12518	3.32486	3.13262	7.74509	7.82343	4.39996	3.73454
CHLRE_12g542400v5	3.72531	2.17601	1.6589	2.44298	1.71513	1.51402	4.22809	3.81977	6.23943	6.07228
CHLRE_12g542300v5	16.7201	19.4125	24.4745	26.2258	6.75851	7.22054	18.6943	20.7923	34.7798	34.0929
CHLRE_12g542202v5	0.769568	1.15272	9.30202	10.0337	3.42259	3.50481	2.39764	3.04372	0	0
CHLRE_12g542200v5	2.49416	2.56857	7.09634	8.65214	4.6052	5.98117	7.07319	7.32013	6.26397	6.73785
CHLRE_12g542050v5	3.83889	4.12639	0	0	0	0	0	0	0	0
CHLRE_12g542000v5	2.61116	2.78733	0	0	9.10994	7.4907	11.634	14.0475	0	0
CHLRE_12g541950v5	1.06262	0	6.74057	6.08492	0	7.74445	2.01263	1.25933	0	0
CHLRE_12g541950v5	4.89259	5.45775	0	0	7.52186	0	7.07993	8.08873	8.94163	9.94304
CHLRE_12g551977v5	4.28373	5.23785	2.74309	2.19853	0.941912	1.50407	3.05073	2.86186	7.42694	5.97398
CHLRE_12g541851v5	0	0	0	0	0	0	0	0	0	0
CHLRE_12g541850v5	24.3822	24.7134	33.6604	32.9554	22.2714	23.038	44.3181	41.2192	24.0347	27.2178
CHLRE_12g541750v5	6.27151	6.68324	10.7465	11.4836	6.78903	6.98851	7.76194	8.44125	8.24053	6.3144
CHLRE_12g541650v5	0.980724	0.551604	0.137701	0.274783	0.346081	0.422148	1.02241	0.973638	2.0676	1.97543
CHLRE_12g541600v5	34.3546	31.7421	63.4086	58.7084	66.6163	67.2147	70.6569	68.4756	21.5542	21.862
CHLRE_12g541500v5	0.510277	0.485374	2.01913	1.60638	5.40448	5.78273	5.75459	6.81793	2.71126	2.14203
CHLRE_12g541450v5	7.06323	6.02913	8.20078	9.20162	21.1925	18.5935	34.4189	25.8426	8.70046	9.15564
CHLRE_12g541400v5	13.3484	12.1546	2.52066	2.32619	62.297	61.3277	60.5957	61.848	62.8681	59.9619
CHLRE_12g541352v5	1.9159	5.06931	3.45681	3.14022	0	0	6.88784	7.53035	0	0
CHLRE_12g541350v5	7.50912	8.67006	1.37616	1.96993	1.9022	2.04818	7.62476	7.24425	7.41796	7.73153
CHLRE_12g541300v5	6.48885	6.36124	5.57452	5.72986	4.81657	4.75102	5.72121	6.49932	2.33037	2.51167
CHLRE_12g541252v5	0.688021	0.916024	0	0	0.428744	0.641626	0.389245	1.03525	0	0
CHLRE_12g541250v5	28.3651	29.0515	23.3274	20.7082	36.4724	32.6847	23.4254	27.6825	22.6091	26.9093
CHLRE_12g541211v5	5.46268	4.14015	0	0	2.30653	1.8926	9.79314	8.86143	6.10083	7.45937
CHLRE_12g541211v5	0	0	13.7437	14.4972	0	0	0	0	0	0
CHLRE_12g541200v5	15.735	15.0895	20.7138	16.1755	33.7467	35.2607	34.4517	32.5794	23.0433	19.0233
CHLRE_12g541150v5	4.44903	5.50948	6.4655	8.17932	2.7864	2.80777	5.45757	6.92306	0	0
CHLRE_12g541100v5	5.7325	7.09058	9.69023	11.9669	6.17963	6.61107	9.38275	9.89682	9.10091	12.9459
CHLRE_12g541050v5	3.33228	3.01092	4.33793	3.41399	0.51731	0.330933	2.13098	2.57065	3.19559	2.06024
CHLRE_12g541000v5	2.85524	3.6616	2.29103	2.51334	1.36231	1.70715	2.97866	3.41988	9.04125	8.14524
CHLRE_12g540950v5	2.95972	2.82843	2.94451	3.17428	1.49837	1.55049	2.01898	1.68913	0.843564	0.611581
CHLRE_12g540900v5	0	1.03616	3.33173	3.53759	0.662672	4.4281	1.5366	0.719272	0	0
CHLRE_12g540750v5	8.35061	8.4193	15.3436	14.5857	13.6271	11.419	19.0332	21.1657	21.7407	26.7542
CHLRE_12g540700v5	9.11107	6.54201	0	0	29.9856	29.6937	20.7377	20.7483	0	0
CHLRE_12g540650v5	59.8989	59.3893	28.7973	28.6149	23.2332	22.9209	32.3174	30.9733	32.3729	30.7613
CHLRE_12g540550v5	20.6041	20.8514	27.2726	28.215	22.5827	22.6645	26.9168	29.4339	19.1404	19.956
CHLRE_12g540502v5	3.67603	4.84492	3.80624	3.13547	0.274086	0.136705	3.48611	3.14542	0	0
CHLRE_12g540500v5	57.7881	55.0581	76.1578	71.9068	159.165	157.729	95.2618	93.0266	108.953	106.655
CHLRE_12g540480v5	0	0	0	0	0	0	0	0	0	0
CHLRE_12g540450v5	8.07082	8.78605	18.4688	19.2395	5.32148	6.33134	7.67342	9.05363	3.07416	3.37125
CHLRE_12g540350v5	0	0.083754	0	0	0.078616	0	0	0	0	0
CHLRE_12g540250v5	56.2495	56.8237	40.9986	44.8497	27.7714	29.13	42.6636	44.1017	42.5297	31.6357
CHLRE_12g540200v5	2.69167	2.65588	2.51307	2.76193	2.35162	2.40801	6.79018	5.81717	8.2668	7.6968
CHLRE_12g540150v5	1.12545	5.54567	0	0	0	0	3.40211	3.46699	0	0
CHLRE_12g540076v5	33.9242	32.4009	54.3813	56.1748	23.0447	22.0402	48.2339	50.4027	32.1969	33.8264
CHLRE_12g540051v5	4.52795	3.60532	7.01313	9.19165	5.34501	4.58831	9.65916	9.3584	9.17487	12.3677
CHLRE_12g539850v5	0	0	1.25434	1.03383	0.228251	0.318906	0.49662	0.440389	0	0
CHLRE_12g539750v5	5.77269	6.44646	5.3064	4.64709	2.21992	1.96924	4.11482	3.86699	7.75234	5.74135
CHLRE_12g539700v5	4.78764	5.26367	6.77859	7.25937	1.81736	2.07826	7.22963	9.08427	4.66481	4.39696
CHLRE_12g539208v5	0	0.284913	0	0	0	0	0	0	0	0
CHLRE_12g539205v5	0.183333	0.296623	0	0	0	1.37165	0	0	0	0
CHLRE_12g539204v5	3.7547	3.38739	0	0	0.095052	0.504212	1.31617	1.74546	0	0
CHLRE_12g539203v5	1.27357	1.45365	1.88437	1.44694	0	0.120712	0.569891	0.339707	0	0
CHLRE_12g539201v5	12.5507	14.2741	19.6238	19.3641	4.45913	4.71767	16.8051	15.3072	19.5891	17.4452
CHLRE_12g539200v5	19.3167	33.2148	38.9677	41.681	12.8204	13.9063	21.7531	21.4196	26.4649	38.7369
CHLRE_12g539200v5	9.89861	8.31231	17.0974	13.7281	6.93376	9.20932	9.33926	11.1788	0	0
CHLRE_12g539181v5	2.05806	1.41928	0.202793	1.00175	3.98232	3.92728	3.08297	2.29188	2.91974	2.91191
CHLRE_12g539161v5	0.586875	1.23106	2.94672	4.37101	0.579492	0.885372	0	0	0	0
CHLRE_12g539141v5	6.88647	5.39469	7.21946	8.5248	2.89942	4.52778	7.22022	8.01702	5.45825	6.3997
CHLRE_12g539121v5	0	1.28968	0	0	0.431678	1.29135	0.261928	1.04448	0	0
CHLRE_12g539000v5	37.3718	38.9177	62.2917	66.686	26.6901	26.9519	47.0952	44.7071	39.6667	37.7852
CHLRE_12g538750v5	34.3776	34.135	35.3791	37.2497	26.639	27.4866	36.1947	33.9071	16.0461	15.997
CHLRE_12g538700v5	20.7362	19.6272	19.329	18.4436	13.6962	12.8479	19.5856	19.1316	30.7264	32.9103
CHLRE_12g538550v5	38.2571	39.0322	26.0761	24.4294	27.7035	26.7193	34.1881	31.7871	19.247	18.8422
CHLRE_12g538450v5	20.0751	19.6758	28.4133	28.2048	14.4778	14.8621	30.0388	31.7775	16.3255	16.1604
CHLRE_12g538400v5	35.5888	38.5141	41.0924	41.4815	15.4412	13.687	26.4311	26.8597	25.6038	25.8954
CHLRE_12g538350v5	5.40141	5.39339	8.62036	8.17436	7.03797	8.07451	9.51562	6.79892	0	0
CHLRE_12g538300v5	21.0991	24.0313	15.3776	15.9793	9.92262	8.76785	7.63012	7.50497	9.05041	8.88194
CHLRE_12g538150v5	7.69733	5.50646	22.2262	23.972	18.1481	19.8202	26.3879	27.7445	27.7865	26.0003
CHLRE_12g538100v5	13.5086	12.8434	40.5135	39.8489	36.9983	39.9679	44.7504	48.7347	59.2491	55.5668
CHLRE_12g538000v5	216.133	215.599	206.551	206.136	81.8914	85.8177	93.1322	96.0805	106.736	99.619
CHLRE_12g539150v5	2.86131	3.54292	0	0	0.213054	0.55646	0.580285	0.890766	8.35786	9.06553
CHLRE_12g537900v5	9.85026	9.45847	4.08793	3.99305	1.84798	1.27663	2.92281	2.31528	0	0
CHLRE_12g537850v5	13.1106	12.2195	14.2479	13.0362	9.66437	9.23455	21.8973	18.8769	15.7251	13.2793
CHLRE_12g537800v5	6932.92	6936.06	4437.79	4422.61	5053.49	5098.2	4792.81	4752.01	5093.59	5058.77
CHLRE_12g537750v5	9.35092	8.61671	6.49904	6.0646	10.0225	11.2127	6.67978	6.63399	5.41627	5.23109
CHLRE_12g537671v5	5.99355	5.59182	5.37821	4.8372	3.06559	3.3698	5.55386	5.79845	5.03689	5.34492
CHLRE_12g537641v5	12.0625	13.1418	42.5065	44.436	28.7539	27.6151	34.3875	38.655	40.1589	40.0366
CHLRE_12g537581v5	31.1967	30.2149	57.9688	57.2556	48.3971	53.2099	46.178	46.4423	66.3022	68.2807
CHLRE_12g537500v5	4.78947	4.45925	6.12975	5.63914	4.51546	4.60241	4.85378	4.38153	2.34909	3.32133
CHLRE_12g537450v5	489.108	491.304	824.136	796.582	876.282	888.261	958.295	963.768	919.32	883.047
CHLRE_12g537350v5	0	0	3.34683	3.12287	0.205743	0.718451	0.938392	0.362838	0	0
CHLRE_12g537350v5	1.09507	1.16194	0.246042	0.224575	0.193902	0.1323	1.51744	1.01561	4.91745	4.75826
CHLRE_12g537250v5	0.100714	0.226325	44.7858	44.2372	16.9652	16.838	80.2366	77.6433	63.2431	60.6201
CHLRE_12g537226v5	4.68413	5.68067	15.2186	15.5975	6.55324	5.66001	0.951763	2.05103	3.66564	3.51395
CHLRE_12g537050v5	142.193	134.141	244.797	235.776	196.814	205.771	180.445	179.628	216.413	222.716
CHLRE_12g537000v5	84.0281	86.7439	10.2977	12.067	22.9958	24.0289	30.3407	28.6551	19.2016	16.7031
CHLRE_12g536900v5	0.718976	0.908169	4.60637	4.71497	0.877139	1.07445	2.14331	2.18648	1.06817	1.02056
CHLRE_12g536776v5	0	0	0	0	1.19982	1.78588	0.360724	0.718994	0	0
CHLRE_12g536750v5	54.9873	52.5312	86.0816	86.0771	101.944	98.0569	97.6577	94.3707	81.311	77.3674
CHLRE_12g536716v5	0	0	0	0	0	0	0	0	0	0
CHLRE_12g536550v5	110.568	106.379	53.7567	56.4258	38.5589	38.5261	42.3339	41.8797	51.6335	49.9653
CHLRE_12g536500v5	117.602	121.524	184.974	180.733	118.769	112.755	135.406	133.741	130.207	122.203
CHLRE_12g536450v5	4.21397	3.52679	13.9739	11.6531	12.0605	14.0861	15.0282	12.2819	17.2424	17.1898
CHLRE_12g536450v5	0	0	0	0	0	0	0	0	0	0
CHLRE_12g536350v5	44.6453	43.172	29.1719	27.9301	11.0278	11.9382	15.927	16.2342	12.6634	12.3596
CHLRE_12g536150v5	3.76563	2.94108	3.0914	3.08434	3.63194	3.98707	3.67672	4.27016	3.25902	2.03069
CHLRE_12g551200v5	21.248	22.3947	15.1616	13.1689	14.9828	14.0071	15.4692	17.1861	21.5006	20.3777
CHLRE_12g536050v5	18.4235	18.4614	7.38107	7.20205	2.99776	3.52235	4.51508	4.31452	4.02343	4.98238
CHLRE_12g536000v5	55.3432	52.8904	60.7523	61.2621	20.4425	19.3149	31.7334	31.6977	35.6634	37.1056
CHLRE_12g535950v5	54.5061	55.4524	82.8643	81.6294	68.5097	66.6136	81.5104	82.3851	117.07	125.186
CHLRE_12g535900v5	47.8973	48.787	52.5465	59.2309	27.4409	28.0752	35.8683	35.6545	26.4611	29.0857
CHLRE_12g535800v5	2.56669	2.74974	2.94604	3.21293	1.86659	1.75511	2.02584	1.77677	1.23664	1.0224
CHLRE_12g535750v5	3.59314	4.36385	4.58617	3.04968	4.54591	5.5336	5.17067	5.48659	0	0
CHLRE_12g535700v5	3.24659	3.0225	7.2954	7.71025	2.68917	3.40618	6.37698	5.23899	4.29754	2.77911
CHLRE_12g535650v5	29.246	29.9253	34.6848	34.8679	11.9615	10.5621	27.2269	28.451	21.2608	20.4391
CHLRE_12g535476v5	0	0	0	0	0.241964	0	0	0	0	0
CHLRE_12g535450v5	15.1479	11.973	27.5929	23.3334	17.1631	19.0155	18.9607	16.3035	5.88025	6.0877
CHLRE_12g535350v5	5.07269	4.53814	7.39693	7.43484	3.05883	3.91236	5.58416	6.00836	8.80651	9.23393
CHLRE_12g535050v5	5.13318	4.94253	5.3159	4.71909	2.79845	2.53271	5.74457	5.34719	4.43048	4.25585
CHLRE_12g534980v5	0	0.563196	0	0	0	0	0	0	0	0
CHLRE_12g534980v5	0.694548	0	0	0	0	0	0.153587	0	0	0
CHLRE_12g534945v5	1.18819	0.846824	0	0	2.46389	2.85505	0.961484	0.47953	0	0
CHLRE_12g534930v5	0	0.121683	0	0	0	0	0	0	0	0
CHLRE_12g534915v5	0	0	0	0	0	0	0	0	0	0
CHLRE_12g534900v5	15.1918	14.7142	8.82655	8.23716	2.83816	2.73652	11.2096	7.91805	13.4756	13.1037
CHLRE_12g534850v5	0	0	0	0	0	0	0	0	0	0
CHLRE_12g534800v5	124.997	124.14	208.002	209.338	104.842	103.765	149.206	150.936	122.328	122.428
CHLRE_12g534750v5	4.1133	3.43135	7.66531	7.3766	1.63823	1.58951	4.01544	3.78638	0.918782	1.32309
CHLRE_12g534650v5	20.6289	22.8367	21.8134	22.9985	19.3548	18.3828	15.552	15.274	14.8893	13.576
CHLRE_12g534600v5	21.4495	21.3132	76.8801	75.2605	52.4877	48.4233	76.2045	88.2963	79.0708	69.6727
CHLRE_12g534450v5	143.503	135.407	183.343	179.157	354.459	363.287	267.041	259.656	171.988	156.707
CHLRE_12g534302v5	22.8114	23.7715	14.2674	14.5802	5.4984	5.29511	5.32308	5.89216	8.20261	7.02995
CHLRE_12g534200v5	7.00005	7.74168	7.70541	8.21443	3.7557	4.10091	5.18046	6.65999	6.44131	6.12533
CHLRE_12g534151v5	2.33398	2.72621	3.19808	2.88099	0.839195	0.763156	2.09608	2.36003	1.24876	1.57696
CHLRE_12g534100v5	20.5553	20.8861	29.1757	27.9106	39.1742	39.0334	31.6678	29.1981	39.4051	40.7177
CHLRE_12g533900v5	14.2436	15.1435	5.54688	5.69567	3.32754	4.02315	4.96836	4.43512	8.3462	10.3106
CHLRE_12g533850v5	8.85061	9.76605	11.4039	11.9374	6.15852	5.416	10.9778	12.5369	11.0224	12.0753
CHLRE_12g533700v5	4.38137	4.77878	1.97143	2.16808	1.46289	1.45176	2.13441	2.24171	1.92151	1.85935
CHLRE_12g533550v5	83.7525	83.8521	67.7868	69.8843	47.9485	46.4244	61.8607	60.2461	81.2323	81.4545
CHLRE_12g533450v5	22.0351	20.0748	26.2634	25.8906	25.1402	23.5034	30.3576	29.6392	26.9973	31.5558
CHLRE_12g533426v5	0.645051	0.321891	0	0	0.59189	0.884959	1.09471	0.725948	0	0
CHLRE_12g533400v5	2.6801	2.67618	6.68463	5.88261	1.85134	3.80272	6.06423	3.94449	0.494513	1.23249
CHLRE_12g533250v5	1.59486	1.36535	3.58125	3.26399	2.11811	2.00691	3.55962	3.40359	4.1428	4.71052
CHLRE_12g532950v5	0.078128	0.078028	0	0	0.073532	0.036693	0	0	0	0
CHLRE_12g532867v5	4.95493	0	0	0	0.763997	0	0.740641	1.4771	0	0
CHLRE_12g532867v5	1.65548	6.56903	1.41768	2.35626	0	1.04181	0	0	0	0
CHLRE_12g532850v5	0.219516	0.438453	0	0	0	0	0	0	0	0
CHLRE_12g532800v5	0.474214	0.947215	1.23728	1.37134	0.935868	1.11354	2.2024	1.61429	0	0
CHLRE_12g532700v5	1.4967	1.62871	2.38295	2.75328	0.884388	0.903725	3.00169	2.99484	0	0
CHLRE_12g532650v5	6.7436	8.3908	1.73894	2.54039	0.259735	0.570246	3.57964	3.25777	0	0
CHLRE_12g532600v5	4.86797	5.34323	3.89863	3.77868	2.94577	3.12792	3.99354	4.30555	2.69151	2.82275
CHLRE_12g532550v5	6056.02	5948.48	4226.46	4263.29	5724.01	5670.2	4584.22	4573.61	4698.82	4628.95
CHLRE_12g532500v5	28.6318	25.9324	9.92841	9.05046	13.4998	14.1836	21.1657	21.5439	18.6786	15.8925
CHLRE_12g532400v5	4.11442	4.46051	18.1626	19.6116	17.1983	10.5876	17.4978	24.3895	54.9187	57.098
CHLRE_12g532314v5	11.8181	14.5776	7.16788	9.6186	10.071	11.4521	26.6109	25.3641	26.5505	32.1059
CHLRE_12g532250v5	3.62925	3.77472	1.65826	1.96317	1.22653	1.20064	2.36521	2.30292	2.89832	3.15221
CHLRE_12g532200v5	12.0308	12.0511	16.0849	14.8872	14.3689	15.5218	17.6089	16.4673	7.11386	7.9222
CHLRE_12g532151v5	0.034203	0.017081	0	0	0.032256	0	0	0.019437	0	0
CHLRE_12g532100v5	14.1708	16.9555	61.4221	57.9818	29.3692	30.5926	55.7693	53.4724	77.8085	78.1214
CHLRE_12g532050v5	2.19402	2.58962	6.00419	6.75076	3.15352	3.07234	4.3102	4.75271	3.8683	4.44341
CHLRE_12g532000v5	7.57186	7.70848	13.2008	13.8302	4.84242	4.69244	4.18999	4.34557	9.16107	11.0224
CHLRE_12g531950v5	1.22917	0.634418	0	0	0	0	0	0	0	0
CHLRE_12g531900v5	15.9873	16.3055	18.8158	18.4882	14.0448	13.6186	17.0709	17.656	15.5582	14.2629
CHLRE_12g531700v5	31.6116	29.5456	17.8086	17.0497	18.0826	18.5239	22.1582	22.1067	24.8196	26.8251
CHLRE_12g531651v5	1.22208	1.08465	0	0	2.53364	1.26377	0.613671	1.53001	0	0
CHLRE_12g531600v5	3.29923	2.31894	2.40286	2.32871	4.24669	4.40967	3.26118	3.87622	2.19349	1.54363
CHLRE_12g531550v5	122.566	124.322	221.017	211.629	166.245	162.632	205.656	202.554	202.222	184.028
CHLRE_12g531500v5	48.4825	44.7533	27.5991	29.8657	17.8765	19.0609	21.0403	23.543	26.708	26.5214
CHLRE_12g531450v5	22.0598	23.3775	96.2069	90.8344	45.1534	43.984	66.6252	78.7609	55.5931	58.1237
CHLRE_12g531400v5	37.8782	36.6507	27.3967	26.5387	4.35429	4.75643	16.8861	17.4784	11.7631	12.1017
CHLRE_12g531350v5	25.4355	23.9932	16.3577	17.4274	4.7741	5.55798	15.9573	14.1582	11.9467	9.97486
CHLRE_12g531283v5	6.97835	5.92262	7.30021	8.52536	3.01918	1.98028	4.13363	4.79876	0	0
CHLRE_12g531150v5	2.15807	2.26491	4.23151	4.75499	2.58252	3.1273	4.9101	5.4383	1.38755	1.61389
CHLRE_12g531000v5	0	0	5.55417	3.00408	3.3642	3.57178	0	5.09711	8.16727	9.31615
CHLRE_12g530950v5	24.716	22.7939	24.3097	24.923	28.5492	26.4815	24.711	26.0013	13.0755	12.8545
CHLRE_12g530934v5	8.92424	7.44174	15.873	18.1597	11.2889	12.5536	13.3456	12.4797	9.35092	8.15702
CHLRE_12g530876v5	5.46941	3.9945	0	0	0.153068	0.076368	0	0	0	0
CHLRE_12g530850v5	6.93836	11.026	5.98554	6.10268	3.97612	21.1927	0	7.5105	0	0
CHLRE_12g530800v5	5.58734	5.02153	11.4124	12.9502	6.01781	4.61211	8.96952	8.63086	19.3257	11.5993
CHLRE_12g530650v5	1304.19	1304.19	652.916	618.321	290.425	295.499	492.292	495.238	658.105	668.89
CHLRE_12g530650v5	110.501	110.897	141.203	164.788	242.454	233.593	96.7242	103.634	60.3062	56.8725
CHLRE_12g530600v5	223.623	228.402	25.0181	23.1033	7.25992	7.01632	11.5071	12.5328	46.8824	41.8545
CHLRE_12g530550v5	5.47576	6.58353	11.4082	14.0039	5.24698	5.08667	11.1153	10.8476	10.4344	8.16546
CHLRE_12g530500v5	11.2412	9.92979	14.8305	13.4583	10.9182	12.4061	16.0287	14.4004	5.04211	4.3412
CHLRE_12g530350v5	1.76442	2.24275	8.60311	10.5163	12.7554	12.1276	21.9829	20.9757	18.0907	18.8785
CHLRE_12g530250v5	6.47139	6.35309	7.35764	8.24433	3.89633	3.98985	6.26645	6.31304	4.07113	4.67887
CHLRE_12g530200v5	0	0	0	0	0	0	0	0	0	0
CHLRE_12g530100v5	11.5546	13.2365	27.8466	27.5148	35.6618	39.1286	37.5865	35.618	45.7234	45.0846
CHLRE_12g530050v5	6.56487	6.33219	4.04352	4.76105	2.64899	2.41129	3.68659	4.44446	6.19949	5.56739
CHLRE_12g530000v5	19.9452	19.2756	7.56203	7.51398	9.5558	10.1202	9.62125	9.05513	7.12025	6.27047
CHLRE_12g529950v5	42.9724	43.6836	90.7943	89.7424	36.0641	38.5273	89.221	82.2313	90.9857	83.414
CHLRE_12g529800v5	0.31133	0.309431	0	0	0.980892	4.36296	0.941368	2.59708	0	0
CHLRE_12g529751v5	0	0	0	0	0	0.180719	0.43833	0.109301	0	0
CHLRE_12g529751v5	0	0	0	0	0.21299	0	0	0	0	0
CHLRE_12g529600v5	6.59653	6.12197	17.9377	17.5506	10.4211	10.6578	20.5228	19.3927	18.3862	16.575
CHLRE_12g529450v5	18.1436	17.9813	17.4534	20.7406	2.35333	3.1051	10.566	5.88843	9.50618	14.4029
CHLRE_12g529450v5	39.9705	38.3952	22.8736	19.9854	8.70751	0	16.6923	23.7293	11.6956	7.91887
CHLRE_12g529450v5	0	0	0	0	0	8.91483	0	0	0	0
CHLRE_12g529400v5	8527.25	8530.99	6624.45	6585.4	7567.16	7509.4	6331.19	6388.52	6774.09	6846.14
CHLRE_12g529376v5	1.06841	0.532897	0	0	0	0	0.588048	0.585639	0	0
CHLRE_12g529301v5	1.40083	1.29469	1.99549	1.99122	0.729295	0.609873	2.30967	2.35192	3.78437	3.1587
CHLRE_12g529150v5	30.1933	29.817	23.1935	24.641	21.6193	26.2004	23.0143	21.4386	11.5354	12.7387
CHLRE_12g529100v5	83.6914	88.6697	184.251	175.271	115.562	116.382	129.806	130.263	131.474	133.123
CHLRE_12g528950v5	9.88456	9.08977	20.1201	16.7832	7.59224	7.57689	22.081	18.0888	19.2344	19.7607
CHLRE_12g528900v5	23.1421	23.3902	35.7114	35.8314	22.8136	25.0391	43.0926	47.6526	37.8979	37.5841
CHLRE_12g528800v5	189.405	192.544	53.8031	55.0972	33.7229	35.9507	37.1794	31.1921	36.6333	41.534
CHLRE_12g528750v5	4384.19	4380.24	3174.11	3120.62	4438.99	4449.2	3417.39	3418.12	3272.76	3249.78
CHLRE_12g528700v5	34.2845	33.5472	55.1682	52.9137	57.732	59.1667	44.7505	45.5259	48.8417	49.3163
CHLRE_12g528650v5	43.3945	44.4096	51.3143	50.8072	8.68295	8.57222	36.0582	35.8053	27.025	26.525
CHLRE_12g528614v5	12.5568	13.8504	5.84365	5.82932	1.27492	0.897995	4.98921	4.34333	0	0
CHLRE_12g528550v5	48.7425	57.2532	83.1445	77.0572	19.7786	21.7063	47.1243	49.2629	33.0584	35.3111
CHLRE_12g528500v5	8.86007	9.23551	20.9673	19.0561	6.97344	7.53041	11.702	10.042	14.1631	13.1682
CHLRE_12g528450v5	36.0556	38.5839	106.707	106.869	25.2929	24.3057	56.966	54.0537	51.2593	53.6776
CHLRE_12g528250v5	6.00777	6.34734	3.09488	3.83618	1.9284	1.96527	3.23691	3.08274	2.62871	3.02741
CHLRE_12g528200v5	8.99778	9.49302	7.1758	7.91347	1.20551	1.20326	5.28321	4.936	3.96482	3.88406
CHLRE_12g528150v5	82.3685	91.3591	125.599	121.758	80.1485	86.6074	131.517	131.403	98.3375	109.812
CHLRE_12g528050v5	26.5849	26.5251	9.49404	8.63588	22.8413	26.092	15.1605	15.9338	23.3374	26.7429
CHLRE_12g527950v5	2.09856	2.04469	2.18515	1.89327	2.69473	2.30508	3.25746	4.12012	4.75021	5.92211
CHLRE_12g527850v5	20.2913	18.124	77.8958	77.7323	30.9159	27.3238	48.1528	47.1069	30.4702	32.9607
