"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CHLRE_03g156250v5",38.1050286541321,8.60658300420197,1.49232752385581,5.09712705998239,3.44846881844311e-07,3.86443520109944e-06
"CHLRE_02g105026v5",37.8785090284787,8.59794263971495,1.51062198558617,5.02967831278233,4.91303413947461e-07,5.35790164148538e-06
"CHLRE_14g622340v5",37.8775467020225,8.59790908498521,1.50829072585838,5.03743008872588,4.71823806187063e-07,5.16493950497785e-06
"CHLRE_17g701150v5",37.8653285202735,8.59750619230406,1.49405496138141,5.0851584370627,3.67319310462671e-07,4.10151287405511e-06
"CHLRE_12g540351v5",37.6267305993331,8.5884026659792,1.5014492472401,5.05405206331675,4.32533616841731e-07,4.77832054728465e-06
"CHLRE_01g006900v5",37.4067793294723,8.57986601472574,1.50727250909122,5.02886237824098,4.93398340782014e-07,5.37447656520828e-06
"CHLRE_09g392988v5",37.3977162389425,8.57956221312746,1.49313084116646,5.07628802791734,3.84879725007343e-07,4.28734911790063e-06
"CHLRE_17g747947v5",37.152487392178,8.5701142510033,1.51588229567027,4.99386678809125,5.91822263153071e-07,6.34308586173005e-06
"CHLRE_02g086750v5",36.9327162190626,8.56147994180813,1.49935455523855,5.04315668057919,4.57913995252783e-07,5.03625045172292e-06
"CHLRE_10g437850v5",36.6876901252156,8.55193374866985,1.49888192897051,5.0383780087714,4.69493507629961e-07,5.15010131726481e-06
"CHLRE_07g346672v5",36.2206328191869,8.53343050427029,1.4955643622364,5.0371824138716,4.72434508084659e-07,5.16493950497785e-06
"CHLRE_14g622901v5",35.7522828929115,8.51464091393226,1.49621568784326,5.02243157519912,5.10213766391805e-07,5.5318536667028e-06
"CHLRE_14g608100v5",35.3010784096051,8.49626445008291,1.57317902895623,4.76504219297693,1.88814134759638e-06,1.88531720455511e-05
"CHLRE_16g683953v5",35.2902872619999,8.49583483776974,1.5141977447571,4.95036719194969,7.4073591066267e-07,7.83135500119153e-06
"CHLRE_01g012800v5",35.2811837875594,8.4955089570575,1.49700230915132,5.00701228798161,5.52813990878056e-07,5.95230363910865e-06
