"","CONTROL_mean","SALT_mean","M","D","prob","ranking"
"Cre07.g353250.t1.2.v5.5",7.84833325001962,193.732892897481,-4.62553881069037,185.884559647462,0.957363012669036,-185.942101538678
"Cre17.g714600.t1.2.v5.5",52.0897535001302,0.158068499997945,8.36430590468264,51.9316850001323,0.954661748170596,52.6009650122512
"Cre03.g204500.t1.1.v5.5",51.7868345001295,0.0770333999989986,9.39288555776805,51.7098011001305,0.954472343982058,52.5559685375161
"Cre16.g651050.t1.2.v5.5",0.0346250000000866,49.6412766993547,-10.4855104333997,49.6066516993546,0.952394910739518,-50.7027200638192
"Cre11.g467721.t1.1.v5.5",68.2185025001705,1.72769779997754,5.30324029007263,66.490804700193,0.951870291201424,66.7019599955913
"Cre16.g691750.t1.2.v5.5",49.7310460001243,0.453996499994098,6.77532179028714,49.2770495001302,0.951822188550366,49.7406533210032
"Cre09.g413350.t1.1.v5.5",48.9317230001223,0.172769199997754,8.14578022656812,48.7589538001246,0.951482463577274,49.4346974420015
"Cre12.g530400.t1.2.v5.5",6.04369575001511,142.869641698143,-4.56312454660055,136.825945948128,0.95119384767093,-136.90201455869
"Cre16.g655200.t2.1.v5.5",12.1696802500304,247.108258896788,-4.34378006164293,234.938578646757,0.949842463817787,-234.978731296648
"Cre03.g144564.t1.1.v5.5",64.5878297501615,1.65748679997845,5.28419305823146,62.930342950183,0.949621492264492,63.1518072592092
"Cre17.g742250.t1.1.v5.5",47.0474177501176,0.0271777999996467,10.7574711489387,47.020239950118,0.949591428107582,48.2351132525562
"Cre13.g569850.t1.2.v5.5",505.361766501263,27.3019581996451,4.210240184796,478.059808301618,0.949274251252172,478.078347591473
"Cre03.g159254.t1.2.v5.5",50.813651000127,0.869299399988699,5.86921916755822,49.9443516001383,0.947568110347482,50.2880302894742
"Cre09.g404201.t1.1.v5.5",0.173036000000433,45.3025563994111,-8.03237643223429,45.1295203994106,0.947259952739145,-45.8387683367467
"Cre02.g143067.t2.1.v5.5",43.4593157501087,0.395154499994863,6.78110481222138,43.0641612501138,0.94419641514993,43.5947860030318
"Cre13.g584200.t1.2.v5.5",64.3003712501608,2.01691569997378,4.9946043765318,62.283455550187,0.943449320850695,62.4833970599405
"Cre01.g009400.t1.2.v5.5",41.6350375001041,0.233475999996965,7.47838005642844,41.4015615001071,0.941759715232306,42.0715517055829
"Cre09.g398450.t1.1.v5.5",39.2438615000981,0.189375599997538,7.6950727365094,39.0544859001006,0.937779220857309,39.8053641277319
"Cre01.g045200.t1.1.v5.5",14.3768775000359,238.054805296905,-4.04947147357459,223.677927796869,0.937777717649464,-223.714580666341
"Cre07.g325742.t1.1.v5.5",0.174737250000437,39.0283887994926,-7.80319290456198,38.8536515494922,0.937454527962672,-39.6294847081711
